participantId,championId,teamId,kills,deaths,win
1,141,100,6,7,TRUE
2,80,100,8,5,TRUE
3,518,100,2,5,TRUE
4,412,100,3,7,TRUE
5,81,100,17,4,TRUE
6,90,200,0,5,FALSE
7,145,200,18,9,FALSE
8,59,200,4,7,FALSE
9,10,200,3,8,FALSE
10,350,200,3,7,FALSE
1,21,100,4,7,TRUE
2,5,100,13,6,TRUE
3,432,100,3,1,TRUE
4,115,100,5,2,TRUE
5,111,100,7,4,TRUE
6,106,200,1,6,FALSE
7,202,200,3,6,FALSE
8,555,200,8,7,FALSE
9,86,200,3,6,FALSE
10,3,200,5,7,FALSE
1,3,100,5,9,TRUE
2,17,100,6,5,TRUE
3,35,100,8,4,TRUE
4,21,100,8,5,TRUE
5,36,100,15,2,TRUE
6,15,200,8,5,FALSE
7,25,200,1,12,FALSE
8,75,200,3,5,FALSE
9,54,200,3,9,FALSE
10,86,200,10,11,FALSE
1,121,100,17,7,TRUE
2,235,100,2,3,TRUE
3,150,100,3,4,TRUE
4,517,100,5,11,TRUE
5,222,100,6,4,TRUE
6,55,200,12,8,FALSE
7,421,200,6,9,FALSE
8,145,200,8,5,FALSE
9,117,200,0,7,FALSE
10,122,200,3,4,FALSE
1,25,100,2,8,FALSE
2,222,100,6,7,FALSE
3,19,100,6,7,FALSE
4,77,100,8,6,FALSE
5,75,100,7,3,FALSE
6,56,200,10,7,TRUE
7,238,200,10,4,TRUE
8,67,200,3,7,TRUE
9,86,200,6,8,TRUE
10,267,200,2,3,TRUE
1,107,100,4,5,FALSE
2,777,100,2,8,FALSE
3,203,100,6,9,FALSE
4,29,100,6,6,FALSE
5,43,100,0,4,FALSE
6,28,200,6,4,TRUE
7,91,200,17,4,TRUE
8,555,200,3,4,TRUE
9,57,200,0,5,TRUE
10,51,200,6,1,TRUE
1,62,100,9,2,TRUE
2,99,100,4,2,TRUE
3,145,100,14,1,TRUE
4,234,100,5,5,TRUE
5,57,100,2,1,TRUE
6,36,200,3,5,FALSE
7,350,200,0,6,FALSE
8,91,200,4,10,FALSE
9,157,200,2,5,FALSE
10,110,200,2,8,FALSE
1,110,100,11,7,TRUE
2,555,100,4,6,TRUE
3,238,100,16,2,TRUE
4,60,100,6,4,TRUE
5,75,100,3,3,TRUE
6,26,200,0,8,FALSE
7,222,200,5,9,FALSE
8,24,200,3,6,FALSE
9,91,200,6,11,FALSE
10,77,200,8,6,FALSE
1,420,100,7,13,FALSE
2,131,100,2,16,FALSE
3,5,100,23,12,FALSE
4,235,100,16,13,FALSE
5,21,100,8,12,FALSE
6,31,200,14,9,TRUE
7,45,200,25,10,TRUE
8,15,200,9,13,TRUE
9,11,200,12,12,TRUE
10,111,200,6,12,TRUE
1,203,100,1,6,FALSE
2,10,100,1,2,FALSE
3,51,100,3,6,FALSE
4,25,100,1,7,FALSE
5,91,100,2,6,FALSE
6,412,200,3,1,TRUE
7,8,200,4,1,TRUE
8,20,200,8,0,TRUE
9,54,200,3,0,TRUE
10,523,200,9,6,TRUE
1,350,100,2,7,FALSE
2,11,100,15,10,FALSE
3,62,100,3,11,FALSE
4,51,100,8,9,FALSE
5,518,100,5,3,FALSE
6,59,200,7,10,TRUE
7,86,200,11,3,TRUE
8,84,200,10,3,TRUE
9,99,200,7,9,TRUE
10,15,200,5,9,TRUE
1,77,100,2,8,FALSE
2,202,100,3,6,FALSE
3,1,100,6,9,FALSE
4,150,100,5,5,FALSE
5,3,100,3,10,FALSE
6,57,200,4,6,TRUE
7,34,200,8,8,TRUE
8,235,200,9,1,TRUE
9,36,200,4,1,TRUE
10,56,200,13,3,TRUE
1,12,100,0,6,FALSE
2,498,100,11,8,FALSE
3,23,100,0,3,FALSE
4,64,100,4,5,FALSE
5,7,100,11,5,FALSE
6,222,200,7,3,TRUE
7,106,200,7,3,TRUE
8,69,200,5,8,TRUE
9,267,200,1,6,TRUE
10,421,200,7,6,TRUE
1,202,100,8,6,FALSE
2,43,100,5,8,FALSE
3,36,100,3,6,FALSE
4,75,100,2,9,FALSE
5,238,100,8,11,FALSE
6,122,200,11,5,TRUE
7,50,200,4,4,TRUE
8,19,200,3,2,TRUE
9,498,200,10,12,TRUE
10,84,200,12,4,TRUE
1,266,100,4,9,FALSE
2,84,100,4,11,FALSE
3,145,100,10,9,FALSE
4,120,100,4,5,FALSE
5,89,100,0,6,FALSE
6,777,200,16,7,TRUE
7,28,200,12,3,TRUE
8,17,200,3,1,TRUE
9,98,200,0,5,TRUE
10,67,200,9,6,TRUE
1,106,100,7,7,FALSE
2,145,100,10,11,FALSE
3,412,100,1,8,FALSE
4,6,100,3,9,FALSE
5,517,100,6,12,FALSE
6,64,200,14,2,TRUE
7,98,200,4,4,TRUE
8,234,200,13,8,TRUE
9,202,200,11,6,TRUE
10,63,200,5,7,TRUE
1,39,100,7,4,TRUE
2,145,100,7,1,TRUE
3,121,100,1,0,TRUE
4,99,100,0,0,TRUE
5,111,100,1,2,TRUE
6,105,200,1,3,FALSE
7,101,200,1,3,FALSE
8,67,200,2,3,FALSE
9,82,200,3,6,FALSE
10,53,200,0,2,FALSE
1,234,100,13,1,TRUE
2,266,100,6,7,TRUE
3,161,100,4,4,TRUE
4,103,100,0,2,TRUE
5,15,100,9,4,TRUE
6,31,200,4,9,FALSE
7,11,200,4,8,FALSE
8,876,200,3,8,FALSE
9,6,200,6,4,FALSE
10,63,200,1,3,FALSE
1,14,100,13,3,TRUE
2,83,100,2,7,TRUE
3,51,100,8,7,TRUE
4,40,100,6,4,TRUE
5,33,100,4,7,TRUE
6,777,200,9,11,FALSE
7,254,200,8,8,FALSE
8,147,200,2,5,FALSE
9,110,200,4,7,FALSE
10,114,200,4,2,FALSE
1,26,100,0,3,FALSE
2,555,100,3,0,FALSE
3,427,100,2,4,FALSE
4,67,100,0,1,FALSE
5,23,100,2,3,FALSE
6,246,200,7,1,TRUE
7,19,200,1,2,TRUE
8,75,200,1,1,TRUE
9,50,200,0,2,TRUE
10,145,200,2,1,TRUE
1,266,100,2,2,TRUE
2,517,100,2,0,TRUE
3,412,100,1,1,TRUE
4,56,100,2,3,TRUE
5,360,100,15,0,TRUE
6,41,200,1,2,FALSE
7,202,200,2,4,FALSE
8,28,200,2,3,FALSE
9,13,200,1,5,FALSE
10,117,200,0,8,FALSE
1,141,100,3,7,FALSE
2,67,100,1,8,FALSE
3,31,100,4,6,FALSE
4,432,100,2,8,FALSE
5,55,100,4,9,FALSE
6,412,200,0,1,TRUE
7,875,200,8,5,TRUE
8,222,200,2,5,TRUE
9,28,200,16,0,TRUE
10,777,200,12,3,TRUE
1,777,100,3,5,FALSE
2,81,100,9,5,FALSE
3,23,100,1,4,FALSE
4,36,100,4,4,FALSE
5,50,100,1,6,FALSE
6,234,200,13,5,TRUE
7,7,200,4,3,TRUE
8,222,200,2,5,TRUE
9,54,200,3,1,TRUE
10,40,200,2,4,TRUE
1,89,100,0,12,TRUE
2,83,100,0,13,TRUE
3,5,100,2,17,TRUE
4,18,100,26,2,TRUE
5,142,100,6,6,TRUE
6,518,200,5,9,FALSE
7,117,200,5,7,FALSE
8,81,200,9,4,FALSE
9,77,200,11,4,FALSE
10,122,200,20,10,FALSE
1,107,100,14,4,TRUE
2,84,100,10,6,TRUE
3,81,100,5,5,TRUE
4,80,100,5,7,TRUE
5,516,100,3,2,TRUE
6,55,200,8,7,FALSE
7,54,200,3,5,FALSE
8,67,200,3,12,FALSE
9,147,200,1,5,FALSE
10,76,200,8,8,FALSE
1,222,100,3,6,FALSE
2,412,100,1,6,FALSE
3,83,100,3,5,FALSE
4,9,100,1,5,FALSE
5,62,100,2,8,FALSE
6,21,200,7,2,TRUE
7,28,200,9,1,TRUE
8,23,200,2,3,TRUE
9,147,200,1,3,TRUE
10,103,200,11,1,TRUE
1,157,100,1,9,FALSE
2,163,100,4,3,FALSE
3,98,100,0,5,FALSE
4,18,100,3,5,FALSE
5,50,100,1,9,FALSE
6,59,200,6,2,TRUE
7,222,200,9,3,TRUE
8,57,200,1,0,TRUE
9,34,200,14,0,TRUE
10,63,200,1,4,TRUE
1,145,100,17,8,TRUE
2,201,100,2,4,TRUE
3,107,100,18,4,TRUE
4,103,100,5,7,TRUE
5,68,100,3,4,TRUE
6,246,200,4,9,FALSE
7,234,200,8,9,FALSE
8,18,200,9,10,FALSE
9,38,200,4,10,FALSE
10,432,200,2,7,FALSE
1,141,100,3,2,TRUE
2,67,100,11,2,TRUE
3,92,100,7,4,TRUE
4,90,100,4,3,TRUE
5,161,100,0,0,TRUE
6,35,200,0,5,FALSE
7,107,200,4,6,FALSE
8,114,200,4,6,FALSE
9,498,200,3,3,FALSE
10,45,200,0,5,FALSE
1,267,100,1,2,TRUE
2,41,100,13,4,TRUE
3,202,100,5,4,TRUE
4,11,100,7,7,TRUE
5,3,100,9,1,TRUE
6,147,200,1,4,FALSE
7,110,200,5,8,FALSE
8,80,200,3,13,FALSE
9,19,200,6,7,FALSE
10,90,200,3,3,FALSE
1,150,100,3,2,TRUE
2,145,100,6,5,TRUE
3,432,100,0,2,TRUE
4,48,100,3,3,TRUE
5,90,100,11,3,TRUE
6,79,200,4,5,FALSE
7,875,200,0,5,FALSE
8,117,200,1,5,FALSE
9,67,200,5,4,FALSE
10,104,200,5,4,FALSE
1,222,100,2,8,FALSE
2,27,100,7,7,FALSE
3,122,100,5,12,FALSE
4,99,100,1,10,FALSE
5,5,100,7,4,FALSE
6,81,200,6,4,TRUE
7,518,200,10,4,TRUE
8,56,200,12,5,TRUE
9,147,200,7,7,TRUE
10,72,200,6,2,TRUE
1,90,100,8,6,FALSE
2,427,100,3,5,FALSE
3,114,100,2,8,FALSE
4,50,100,1,7,FALSE
5,81,100,6,6,FALSE
6,104,200,5,4,TRUE
7,234,200,1,5,TRUE
8,15,200,4,3,TRUE
9,245,200,12,4,TRUE
10,122,200,10,4,TRUE
1,222,100,3,4,FALSE
2,56,100,1,11,FALSE
3,526,100,0,5,FALSE
4,58,100,6,3,FALSE
5,103,100,1,6,FALSE
6,67,200,3,1,TRUE
7,89,200,2,1,TRUE
8,30,200,9,2,TRUE
9,83,200,1,4,TRUE
10,134,200,14,3,TRUE
1,25,100,4,4,FALSE
2,20,100,4,11,FALSE
3,80,100,11,4,FALSE
4,24,100,3,12,FALSE
5,67,100,4,4,FALSE
6,141,200,12,4,TRUE
7,236,200,0,8,TRUE
8,38,200,15,5,TRUE
9,131,200,8,8,TRUE
10,99,200,0,1,TRUE
1,32,100,5,4,FALSE
2,54,100,2,3,FALSE
3,236,100,5,4,FALSE
4,526,100,0,5,FALSE
5,84,100,13,1,FALSE
6,412,200,0,5,TRUE
7,19,200,3,10,TRUE
8,114,200,3,3,TRUE
9,90,200,4,2,TRUE
10,145,200,7,5,TRUE
1,67,100,2,4,FALSE
2,238,100,6,9,FALSE
3,8,100,2,6,FALSE
4,106,100,4,8,FALSE
5,9,100,2,3,FALSE
6,82,200,11,4,TRUE
7,56,200,6,1,TRUE
8,498,200,5,3,TRUE
9,58,200,4,5,TRUE
10,555,200,4,3,TRUE
1,90,100,6,11,FALSE
2,23,100,8,14,FALSE
3,120,100,14,7,FALSE
4,145,100,11,7,FALSE
5,497,100,5,10,FALSE
6,876,200,13,7,TRUE
7,81,200,9,7,TRUE
8,107,200,17,6,TRUE
9,432,200,2,12,TRUE
10,131,200,8,12,TRUE
1,86,100,23,9,TRUE
2,222,100,10,10,TRUE
3,131,100,9,11,TRUE
4,113,100,3,10,TRUE
5,526,100,1,5,TRUE
6,67,200,9,11,FALSE
7,24,200,8,12,FALSE
8,105,200,8,6,FALSE
9,25,200,7,9,FALSE
10,121,200,13,9,FALSE
1,35,100,8,3,TRUE
2,62,100,7,3,TRUE
3,7,100,8,4,TRUE
4,22,100,6,4,TRUE
5,89,100,4,1,TRUE
6,29,200,2,10,FALSE
7,517,200,2,7,FALSE
8,81,200,2,6,FALSE
9,58,200,2,3,FALSE
10,78,200,6,7,FALSE
1,517,100,7,8,TRUE
2,21,100,8,6,TRUE
3,161,100,1,10,TRUE
4,875,100,8,5,TRUE
5,56,100,16,4,TRUE
6,67,200,11,8,FALSE
7,35,200,12,5,FALSE
8,134,200,6,10,FALSE
9,14,200,4,9,FALSE
10,16,200,0,8,FALSE
1,14,100,0,0,TRUE
2,45,100,0,0,TRUE
3,141,100,0,0,TRUE
4,81,100,0,0,TRUE
5,53,100,0,0,TRUE
6,777,200,0,0,FALSE
7,147,200,0,0,FALSE
8,83,200,0,0,FALSE
9,36,200,0,0,FALSE
10,29,200,0,0,FALSE
1,103,100,7,8,TRUE
2,555,100,7,7,TRUE
3,120,100,10,6,TRUE
4,29,100,14,3,TRUE
5,67,100,14,9,TRUE
6,8,200,3,11,FALSE
7,145,200,6,6,FALSE
8,143,200,0,7,FALSE
9,17,200,11,13,FALSE
10,19,200,12,15,FALSE
1,64,100,9,9,TRUE
2,114,100,3,7,TRUE
3,111,100,2,7,TRUE
4,15,100,22,6,TRUE
5,203,100,5,15,TRUE
6,235,200,3,12,FALSE
7,31,200,8,4,FALSE
8,18,200,12,10,FALSE
9,518,200,17,5,FALSE
10,234,200,4,10,FALSE
1,81,100,11,9,TRUE
2,518,100,6,8,TRUE
3,121,100,7,12,TRUE
4,267,100,3,5,TRUE
5,83,100,17,3,TRUE
6,141,200,10,12,FALSE
7,99,200,5,7,FALSE
8,22,200,4,10,FALSE
9,62,200,4,8,FALSE
10,236,200,13,8,FALSE
1,245,100,11,2,TRUE
2,106,100,9,4,TRUE
3,10,100,4,6,TRUE
4,51,100,4,1,TRUE
5,50,100,2,2,TRUE
6,110,200,4,6,FALSE
7,45,200,1,7,FALSE
8,86,200,6,6,FALSE
9,82,200,3,6,FALSE
10,117,200,0,5,FALSE
1,19,100,12,7,TRUE
2,202,100,1,1,TRUE
3,61,100,5,0,TRUE
4,201,100,2,1,TRUE
5,102,100,4,1,TRUE
6,101,200,3,5,FALSE
7,150,200,5,5,FALSE
8,106,200,0,8,FALSE
9,8,200,1,4,FALSE
10,222,200,1,2,FALSE
1,99,100,7,10,TRUE
2,245,100,10,8,TRUE
3,235,100,21,5,TRUE
4,45,100,4,11,TRUE
5,41,100,9,10,TRUE
6,21,200,6,13,FALSE
7,62,200,13,9,FALSE
8,17,200,5,11,FALSE
9,34,200,17,9,FALSE
10,57,200,3,9,FALSE
1,33,100,5,9,TRUE
2,142,100,11,4,TRUE
3,53,100,4,3,TRUE
4,75,100,2,4,TRUE
5,29,100,17,5,TRUE
6,15,200,2,9,FALSE
7,235,200,6,9,FALSE
8,114,200,8,7,FALSE
9,99,200,6,7,FALSE
10,20,200,3,7,FALSE
1,777,100,5,4,TRUE
2,6,100,12,4,TRUE
3,50,100,4,4,TRUE
4,236,100,8,2,TRUE
5,120,100,11,2,TRUE
6,54,200,4,6,FALSE
7,234,200,2,12,FALSE
8,201,200,1,6,FALSE
9,81,200,4,9,FALSE
10,131,200,5,7,FALSE
1,103,100,10,9,TRUE
2,350,100,1,5,TRUE
3,245,100,2,7,TRUE
4,222,100,13,8,TRUE
5,106,100,6,4,TRUE
6,83,200,7,5,FALSE
7,157,200,11,7,FALSE
8,202,200,6,5,FALSE
9,876,200,6,9,FALSE
10,43,200,2,6,FALSE
1,105,100,7,9,FALSE
2,202,100,8,5,FALSE
3,111,100,2,10,FALSE
4,102,100,4,13,FALSE
5,58,100,7,7,FALSE
6,22,200,8,4,TRUE
7,235,200,2,12,TRUE
8,90,200,9,4,TRUE
9,120,200,17,3,TRUE
10,86,200,8,5,TRUE
1,777,100,2,5,TRUE
2,111,100,2,1,TRUE
3,360,100,10,2,TRUE
4,31,100,3,2,TRUE
5,32,100,0,4,TRUE
6,127,200,1,5,FALSE
7,92,200,5,2,FALSE
8,350,200,1,4,FALSE
9,83,200,7,3,FALSE
10,81,200,0,3,FALSE
1,51,100,3,4,FALSE
2,28,100,3,5,FALSE
3,89,100,3,7,FALSE
4,150,100,4,2,FALSE
5,238,100,6,6,FALSE
6,18,200,6,2,TRUE
7,35,200,7,2,TRUE
8,122,200,1,5,TRUE
9,50,200,1,5,TRUE
10,81,200,9,5,TRUE
1,78,100,12,11,FALSE
2,53,100,3,15,FALSE
3,85,100,10,14,FALSE
4,18,100,14,14,FALSE
5,25,100,6,11,FALSE
6,55,200,10,15,TRUE
7,22,200,19,12,TRUE
8,99,200,17,1,TRUE
9,98,200,8,6,TRUE
10,141,200,11,11,TRUE
1,114,100,9,4,FALSE
2,240,100,9,4,FALSE
3,26,100,3,6,FALSE
4,56,100,8,9,FALSE
5,81,100,1,6,FALSE
6,236,200,3,9,TRUE
7,27,200,7,5,TRUE
8,20,200,8,5,TRUE
9,122,200,8,5,TRUE
10,25,200,3,6,TRUE
1,62,100,3,4,TRUE
2,105,100,21,3,TRUE
3,75,100,6,8,TRUE
4,145,100,7,4,TRUE
5,22,100,4,3,TRUE
6,236,200,7,8,FALSE
7,89,200,3,7,FALSE
8,245,200,2,9,FALSE
9,17,200,8,10,FALSE
10,3,200,2,7,FALSE
1,235,100,5,10,FALSE
2,238,100,11,8,FALSE
3,9,100,5,9,FALSE
4,62,100,3,5,FALSE
5,145,100,12,8,FALSE
6,234,200,13,9,TRUE
7,202,200,6,6,TRUE
8,55,200,11,7,TRUE
9,432,200,5,6,TRUE
10,516,200,5,8,TRUE
1,28,100,6,3,TRUE
2,62,100,2,6,TRUE
3,157,100,8,2,TRUE
4,555,100,10,6,TRUE
5,22,100,11,4,TRUE
6,67,200,10,4,FALSE
7,131,200,3,8,FALSE
8,150,200,4,9,FALSE
9,235,200,3,7,FALSE
10,120,200,1,9,FALSE
1,150,100,7,6,FALSE
2,147,100,3,4,FALSE
3,141,100,0,8,FALSE
4,157,100,3,9,FALSE
5,31,100,2,5,FALSE
6,81,200,13,2,TRUE
7,89,200,1,5,TRUE
8,518,200,1,2,TRUE
9,24,200,13,2,TRUE
10,875,200,3,4,TRUE
1,111,100,3,9,FALSE
2,22,100,7,12,FALSE
3,121,100,7,11,FALSE
4,8,100,3,11,FALSE
5,114,100,5,4,FALSE
6,1,200,8,6,TRUE
7,82,200,1,8,TRUE
8,154,200,9,2,TRUE
9,360,200,17,7,TRUE
10,141,200,10,2,TRUE
1,20,100,2,14,FALSE
2,86,100,10,8,FALSE
3,157,100,1,18,FALSE
4,202,100,10,12,FALSE
5,555,100,17,14,FALSE
6,222,200,17,4,TRUE
7,412,200,3,8,TRUE
8,19,200,22,10,TRUE
9,7,200,21,8,TRUE
10,10,200,3,10,TRUE
1,103,100,4,9,FALSE
2,777,100,10,10,FALSE
3,99,100,3,8,FALSE
4,119,100,8,7,FALSE
5,104,100,5,6,FALSE
6,163,200,4,6,TRUE
7,236,200,16,10,TRUE
8,62,200,3,6,TRUE
9,202,200,4,4,TRUE
10,5,200,12,4,TRUE
1,48,100,5,2,TRUE
2,107,100,9,7,TRUE
3,360,100,24,7,TRUE
4,91,100,6,7,TRUE
5,235,100,9,8,TRUE
6,55,200,9,13,FALSE
7,63,200,6,12,FALSE
8,420,200,6,10,FALSE
9,23,200,2,6,FALSE
10,21,200,8,12,FALSE
1,111,100,2,4,TRUE
2,64,100,17,2,TRUE
3,202,100,8,2,TRUE
4,517,100,6,1,TRUE
5,83,100,3,2,TRUE
6,245,200,1,7,FALSE
7,875,200,1,10,FALSE
8,99,200,5,6,FALSE
9,412,200,1,7,FALSE
10,81,200,3,6,FALSE
1,99,100,9,6,FALSE
2,101,100,4,9,FALSE
3,102,100,8,6,FALSE
4,22,100,12,3,FALSE
5,86,100,4,4,FALSE
6,157,200,14,9,TRUE
7,83,200,8,3,TRUE
8,202,200,5,11,TRUE
9,518,200,0,9,TRUE
10,77,200,1,5,TRUE
1,82,100,10,6,TRUE
2,55,100,12,4,TRUE
3,16,100,0,2,TRUE
4,120,100,4,2,TRUE
5,15,100,13,1,TRUE
6,106,200,6,9,FALSE
7,127,200,4,5,FALSE
8,222,200,2,8,FALSE
9,99,200,0,9,FALSE
10,420,200,3,8,FALSE
1,81,100,4,1,TRUE
2,157,100,8,2,TRUE
3,53,100,2,2,TRUE
4,876,100,7,1,TRUE
5,120,100,6,1,TRUE
6,45,200,2,5,FALSE
7,202,200,1,4,FALSE
8,432,200,0,6,FALSE
9,77,200,1,5,FALSE
10,23,200,3,7,FALSE
1,555,100,12,13,TRUE
2,222,100,16,11,TRUE
3,92,100,10,8,TRUE
4,141,100,10,11,TRUE
5,15,100,3,6,TRUE
6,101,200,14,5,FALSE
7,202,200,20,8,FALSE
8,518,200,2,12,FALSE
9,11,200,12,14,FALSE
10,122,200,1,12,FALSE
1,86,100,1,9,FALSE
2,75,100,1,4,FALSE
3,90,100,5,8,FALSE
4,145,100,4,7,FALSE
5,43,100,2,8,FALSE
6,25,200,3,3,TRUE
7,105,200,7,5,TRUE
8,141,200,1,3,TRUE
9,67,200,15,1,TRUE
10,161,200,10,1,TRUE
1,37,100,0,4,TRUE
2,24,100,9,2,TRUE
3,42,100,5,3,TRUE
4,145,100,9,4,TRUE
5,120,100,6,4,TRUE
6,2,200,9,8,FALSE
7,51,200,2,5,FALSE
8,117,200,1,6,FALSE
9,38,200,4,5,FALSE
10,114,200,1,5,FALSE
1,61,100,3,8,FALSE
2,27,100,0,7,FALSE
3,497,100,1,4,FALSE
4,51,100,0,2,FALSE
5,131,100,3,2,FALSE
6,82,200,6,0,TRUE
7,103,200,3,3,TRUE
8,18,200,5,1,TRUE
9,117,200,1,0,TRUE
10,56,200,8,3,TRUE
1,120,100,6,4,TRUE
2,25,100,11,3,TRUE
3,142,100,6,4,TRUE
4,119,100,6,2,TRUE
5,6,100,1,5,TRUE
6,10,200,5,1,FALSE
7,50,200,2,8,FALSE
8,360,200,4,7,FALSE
9,106,200,4,5,FALSE
10,84,200,2,9,FALSE
1,555,100,3,2,TRUE
2,19,100,2,3,TRUE
3,39,100,4,3,TRUE
4,74,100,4,3,TRUE
5,202,100,10,2,TRUE
6,147,200,0,7,FALSE
7,145,200,3,6,FALSE
8,79,200,0,1,FALSE
9,86,200,3,3,FALSE
10,234,200,6,6,FALSE
1,102,100,4,4,TRUE
2,25,100,3,5,TRUE
3,36,100,3,4,TRUE
4,81,100,6,0,TRUE
5,45,100,12,4,TRUE
6,497,200,0,4,FALSE
7,90,200,8,5,FALSE
8,61,200,2,11,FALSE
9,75,200,4,4,FALSE
10,76,200,2,4,FALSE
1,106,100,3,11,FALSE
2,111,100,2,12,FALSE
3,19,100,12,9,FALSE
4,360,100,5,13,FALSE
5,518,100,12,9,FALSE
6,11,200,8,12,TRUE
7,145,200,24,4,TRUE
8,89,200,2,5,TRUE
9,245,200,11,7,TRUE
10,31,200,9,6,TRUE
1,56,100,7,4,TRUE
2,25,100,11,0,TRUE
3,22,100,7,3,TRUE
4,84,100,14,1,TRUE
5,39,100,5,7,TRUE
6,157,200,3,4,FALSE
7,235,200,1,7,FALSE
8,147,200,2,10,FALSE
9,19,200,8,14,FALSE
10,17,200,1,9,FALSE
1,48,100,6,0,TRUE
2,53,100,1,2,TRUE
3,246,100,7,4,TRUE
4,517,100,1,5,TRUE
5,498,100,7,1,TRUE
6,24,200,7,3,FALSE
7,11,200,2,5,FALSE
8,526,200,0,4,FALSE
9,67,200,0,4,FALSE
10,45,200,3,6,FALSE
1,39,100,10,12,FALSE
2,67,100,7,10,FALSE
3,111,100,7,8,FALSE
4,83,100,1,9,FALSE
5,20,100,1,6,FALSE
6,89,200,2,6,TRUE
7,103,200,9,1,TRUE
8,59,200,13,4,TRUE
9,18,200,13,10,TRUE
10,141,200,8,5,TRUE
1,131,100,4,13,FALSE
2,17,100,15,7,FALSE
3,141,100,10,13,FALSE
4,25,100,0,10,FALSE
5,51,100,6,11,FALSE
6,63,200,6,7,TRUE
7,56,200,13,7,TRUE
8,420,200,7,11,TRUE
9,1,200,17,9,TRUE
10,21,200,11,2,TRUE
1,875,100,5,4,FALSE
2,106,100,5,8,FALSE
3,111,100,1,5,FALSE
4,18,100,3,5,FALSE
5,84,100,13,8,FALSE
6,133,200,6,3,TRUE
7,117,200,3,3,TRUE
8,14,200,8,8,TRUE
9,13,200,5,9,TRUE
10,222,200,8,4,TRUE
1,16,100,3,3,TRUE
2,157,100,15,6,TRUE
3,54,100,3,5,TRUE
4,80,100,10,6,TRUE
5,203,100,8,4,TRUE
6,202,200,8,9,FALSE
7,56,200,11,8,FALSE
8,62,200,1,5,FALSE
9,53,200,0,7,FALSE
10,517,200,4,10,FALSE
1,62,100,9,6,TRUE
2,150,100,1,9,TRUE
3,246,100,8,10,TRUE
4,50,100,23,2,TRUE
5,145,100,13,8,TRUE
6,432,200,7,13,FALSE
7,498,200,7,16,FALSE
8,84,200,9,7,FALSE
9,875,200,8,8,FALSE
10,254,200,4,10,FALSE
1,11,100,19,9,TRUE
2,63,100,2,5,TRUE
3,164,100,6,4,TRUE
4,526,100,5,5,TRUE
5,21,100,11,6,TRUE
6,145,200,3,11,FALSE
7,83,200,9,10,FALSE
8,157,200,8,6,FALSE
9,101,200,6,6,FALSE
10,28,200,2,10,FALSE
1,147,100,2,6,TRUE
2,5,100,5,4,TRUE
3,105,100,8,5,TRUE
4,222,100,16,4,TRUE
5,150,100,2,5,TRUE
6,55,200,8,8,FALSE
7,83,200,7,4,FALSE
8,245,200,1,5,FALSE
9,498,200,1,7,FALSE
10,25,200,7,10,FALSE
1,141,100,3,5,FALSE
2,22,100,5,8,FALSE
3,31,100,3,8,FALSE
4,157,100,3,12,FALSE
5,111,100,4,5,FALSE
6,8,200,8,4,TRUE
7,11,200,14,3,TRUE
8,412,200,2,5,TRUE
9,110,200,4,4,TRUE
10,875,200,10,2,TRUE
1,45,100,4,10,FALSE
2,77,100,2,10,FALSE
3,157,100,5,10,FALSE
4,202,100,6,4,FALSE
5,31,100,5,10,FALSE
6,55,200,10,8,TRUE
7,89,200,2,5,TRUE
8,62,200,5,3,TRUE
9,18,200,15,4,TRUE
10,122,200,10,2,TRUE
1,89,100,1,5,TRUE
2,21,100,11,3,TRUE
3,777,100,4,5,TRUE
4,6,100,18,2,TRUE
5,11,100,12,6,TRUE
6,202,200,4,9,FALSE
7,25,200,3,10,FALSE
8,34,200,7,10,FALSE
9,39,200,4,8,FALSE
10,20,200,3,9,FALSE
1,122,100,5,6,FALSE
2,31,100,0,10,FALSE
3,81,100,8,12,FALSE
4,33,100,1,7,FALSE
5,63,100,20,12,FALSE
6,1,200,11,5,TRUE
7,58,200,5,5,TRUE
8,32,200,8,3,TRUE
9,21,200,17,10,TRUE
10,147,200,6,11,TRUE
1,91,100,6,13,FALSE
2,82,100,7,11,FALSE
3,51,100,6,8,FALSE
4,36,100,3,11,FALSE
5,26,100,5,6,FALSE
6,238,200,12,4,TRUE
7,89,200,2,6,TRUE
8,19,200,10,7,TRUE
9,27,200,9,5,TRUE
10,21,200,16,5,TRUE
1,238,100,5,0,TRUE
2,121,100,6,1,TRUE
3,161,100,2,1,TRUE
4,81,100,2,3,TRUE
5,23,100,5,0,TRUE
6,234,200,1,4,FALSE
7,89,200,0,4,FALSE
8,15,200,4,4,FALSE
9,131,200,0,5,FALSE
10,79,200,0,3,FALSE
1,222,100,2,8,FALSE
2,516,100,1,6,FALSE
3,20,100,0,3,FALSE
4,53,100,0,5,FALSE
5,105,100,6,5,FALSE
6,35,200,14,1,TRUE
7,84,200,7,2,TRUE
8,45,200,2,2,TRUE
9,235,200,2,3,TRUE
10,6,200,2,1,TRUE
1,235,100,4,1,TRUE
2,85,100,1,5,TRUE
3,121,100,23,2,TRUE
4,18,100,5,2,TRUE
5,39,100,2,4,TRUE
6,5,200,9,7,FALSE
7,43,200,0,10,FALSE
8,34,200,4,5,FALSE
9,141,200,0,10,FALSE
10,67,200,1,3,FALSE
1,51,100,4,6,FALSE
2,63,100,5,6,FALSE
